most_efficient_project_set,highest_efficiency_attained,final_project_set,final_efficiency,budget_increase_count,len_budget_increase_list,max_budget_increase,min_budget_increase,avg_budget_increase
"[1591, 2106, 1940, 658, 1257, 497, 434]",182900/187723,"[1591, 2106, 1940, 658, 1257, 497, 434]",182900/187723,5,4,26258557575/290436706,287750/28681,68905352286941/1282297222864
