JobID,State,Elapsed,TotalCPU,AllocCPUS,MaxRSS,ReqMem
7609648_263|COMPLETED|00:00:13|00:04.612|1||2G
7609648_263.batch|COMPLETED|00:00:13|00:04.611|1|51096K|
7609648_263.extern|COMPLETED|00:00:14|00:00.001|1|0|
