JobID,State,Elapsed,TotalCPU,AllocCPUS,MaxRSS,ReqMem
7609648_504|COMPLETED|00:00:34|00:20.974|1||2G
7609648_504.batch|COMPLETED|00:00:34|00:20.972|1|60716K|
7609648_504.extern|COMPLETED|00:00:34|00:00.002|1|348K|
