JobID,State,Elapsed,TotalCPU,AllocCPUS,MaxRSS,ReqMem
7615725_208|COMPLETED|00:02:56|02:30.077|1||2G
7615725_208.batch|COMPLETED|00:02:56|02:30.075|1|52816K|
7615725_208.extern|COMPLETED|00:02:56|00:00.002|1|288K|
