JobID,State,Elapsed,TotalCPU,AllocCPUS,MaxRSS,ReqMem
7615725_708|COMPLETED|00:00:34|00:09.670|1||2G
7615725_708.batch|COMPLETED|00:00:34|00:09.668|1|48264K|
7615725_708.extern|COMPLETED|00:00:34|00:00.002|1|288K|
