JobID,State,Elapsed,TotalCPU,AllocCPUS,MaxRSS,ReqMem
7609655_343|COMPLETED|01:18:44|01:17:56|1||2G
7609655_343.batch|COMPLETED|01:18:44|01:17:56|1|118384K|
7609655_343.extern|COMPLETED|01:18:44|00:00:00|1|348K|
