JobID,State,Elapsed,TotalCPU,AllocCPUS,MaxRSS,ReqMem
7609655_226|COMPLETED|2-06:17:30|2-06:05:31|1||2G
7609655_226.batch|COMPLETED|2-06:17:30|2-06:05:31|1|1639592K|
7609655_226.extern|COMPLETED|2-06:17:30|00:00.001|1|0|
