JobID,State,Elapsed,TotalCPU,AllocCPUS,MaxRSS,ReqMem
7609655_72|RUNNING|5-10:57:50|00:00:00|1||2G
7609655_72.batch|RUNNING|5-10:57:50|00:00:00|1||
7609655_72.extern|RUNNING|5-10:57:50|00:00:00|1||
