JobID,State,Elapsed,TotalCPU,AllocCPUS,MaxRSS,ReqMem
7609655_468|COMPLETED|00:00:51|00:24.998|1||2G
7609655_468.batch|COMPLETED|00:00:51|00:24.996|1|62280K|
7609655_468.extern|COMPLETED|00:00:51|00:00.001|1|0|
