JobID,State,Elapsed,TotalCPU,AllocCPUS,MaxRSS,ReqMem
7609655_198|COMPLETED|00:10:13|09:37.254|1||2G
7609655_198.batch|COMPLETED|00:10:13|09:37.252|1|72020K|
7609655_198.extern|COMPLETED|00:10:13|00:00.002|1|0|
