JobID,State,Elapsed,TotalCPU,AllocCPUS,MaxRSS,ReqMem
7609641_546|COMPLETED|01:08:36|01:07:59|1||2G
7609641_546.batch|COMPLETED|01:08:36|01:07:59|1|69356K|
7609641_546.extern|COMPLETED|01:08:38|00:00:00|1|0|
