JobID,State,Elapsed,TotalCPU,AllocCPUS,MaxRSS,ReqMem
7609641_520|COMPLETED|04:36:35|04:35:06|1||2G
7609641_520.batch|COMPLETED|04:36:35|04:35:06|1|82596K|
7609641_520.extern|COMPLETED|04:36:35|00:00:00|1|288K|
