JobID,State,Elapsed,TotalCPU,AllocCPUS,MaxRSS,ReqMem
7609641_551|RUNNING|5-12:54:44|00:00:00|1||2G
7609641_551.batch|RUNNING|5-12:54:44|00:00:00|1||
7609641_551.extern|RUNNING|5-12:54:44|00:00:00|1||
