JobID,State,Elapsed,TotalCPU,AllocCPUS,MaxRSS,ReqMem
7609641_532|RUNNING|5-12:54:43|00:00:00|1||2G
7609641_532.batch|RUNNING|5-12:54:43|00:00:00|1||
7609641_532.extern|RUNNING|5-12:54:43|00:00:00|1||
