JobID,State,Elapsed,TotalCPU,AllocCPUS,MaxRSS,ReqMem
7609641_529|COMPLETED|01:57:29|01:56:33|1||2G
7609641_529.batch|COMPLETED|01:57:29|01:56:33|1|68436K|
7609641_529.extern|COMPLETED|01:57:31|00:00:00|1|288K|
