JobID,State,Elapsed,TotalCPU,AllocCPUS,MaxRSS,ReqMem
7609641_153|COMPLETED|15:18:35|15:12:54|1||2G
7609641_153.batch|COMPLETED|15:18:35|15:12:54|1|209120K|
7609641_153.extern|COMPLETED|15:18:37|00:00:00|1|288K|
