JobID,State,Elapsed,TotalCPU,AllocCPUS,MaxRSS,ReqMem
7609641_372|COMPLETED|00:00:19|00:05.270|1||2G
7609641_372.batch|COMPLETED|00:00:19|00:05.268|1|49180K|
7609641_372.extern|COMPLETED|00:00:19|00:00.001|1|284K|
