JobID,State,Elapsed,TotalCPU,AllocCPUS,MaxRSS,ReqMem
7609651_215|COMPLETED|00:00:37|00:23.943|1||2G
7609651_215.batch|COMPLETED|00:00:37|00:23.941|1|62536K|
7609651_215.extern|COMPLETED|00:00:37|00:00.001|1|0|
