JobID,State,Elapsed,TotalCPU,AllocCPUS,MaxRSS,ReqMem
7609651_703|COMPLETED|00:00:32|00:07.687|1||2G
7609651_703.batch|COMPLETED|00:00:32|00:07.685|1|58460K|
7609651_703.extern|COMPLETED|00:00:32|00:00.002|1|340K|
