JobID,State,Elapsed,TotalCPU,AllocCPUS,MaxRSS,ReqMem
7609639_594|COMPLETED|23:57:49|23:50:56|1||2G
7609639_594.batch|COMPLETED|23:57:49|23:50:56|1|67948K|
7609639_594.extern|COMPLETED|23:57:50|00:00:00|1|0|
