JobID,State,Elapsed,TotalCPU,AllocCPUS,MaxRSS,ReqMem
7609639_537|COMPLETED|1-03:21:10|1-03:16:04|1||2G
7609639_537.batch|COMPLETED|1-03:21:10|1-03:16:04|1|68892K|
7609639_537.extern|COMPLETED|1-03:21:21|00:00.001|1|0|
