JobID,State,Elapsed,TotalCPU,AllocCPUS,MaxRSS,ReqMem
7609639_275|COMPLETED|02:05:14|02:04:36|1||2G
7609639_275.batch|COMPLETED|02:05:14|02:04:36|1|53548K|
7609639_275.extern|COMPLETED|02:05:14|00:00:00|1|288K|
