JobID,State,Elapsed,TotalCPU,AllocCPUS,MaxRSS,ReqMem
7609639_585|COMPLETED|3-07:50:46|3-07:23:26|1||2G
7609639_585.batch|COMPLETED|3-07:50:46|3-07:23:26|1|76488K|
7609639_585.extern|COMPLETED|3-07:50:46|00:00:00|1|0|
