JobID,State,Elapsed,TotalCPU,AllocCPUS,MaxRSS,ReqMem
7609639_453|COMPLETED|2-02:34:19|2-02:24:36|1||2G
7609639_453.batch|COMPLETED|2-02:34:19|2-02:24:36|1|80636K|
7609639_453.extern|COMPLETED|2-02:34:19|00:00.002|1|352K|
