JobID,State,Elapsed,TotalCPU,AllocCPUS,MaxRSS,ReqMem
7609639_298|COMPLETED|04:03:59|04:02:54|1||2G
7609639_298.batch|COMPLETED|04:03:59|04:02:54|1|59372K|
7609639_298.extern|COMPLETED|04:03:59|00:00:00|1|292K|
