JobID,State,Elapsed,TotalCPU,AllocCPUS,MaxRSS,ReqMem
7609639_521|COMPLETED|1-03:53:14|1-03:46:37|1||2G
7609639_521.batch|COMPLETED|1-03:53:14|1-03:46:37|1|61036K|
7609639_521.extern|COMPLETED|1-03:53:15|00:00.002|1|256K|
