JobID,State,Elapsed,TotalCPU,AllocCPUS,MaxRSS,ReqMem
7609639_589|RUNNING|5-13:49:24|00:00:00|1||2G
7609639_589.batch|RUNNING|5-13:49:24|00:00:00|1||
7609639_589.extern|RUNNING|5-13:49:24|00:00:00|1||
