JobID,State,Elapsed,TotalCPU,AllocCPUS,MaxRSS,ReqMem
7609639_528|COMPLETED|4-09:31:26|4-08:46:38|1||2G
7609639_528.batch|COMPLETED|4-09:31:26|4-08:46:38|1|80448K|
7609639_528.extern|COMPLETED|4-09:31:26|00:00.002|1|0|
