JobID,State,Elapsed,TotalCPU,AllocCPUS,MaxRSS,ReqMem
7609639_32|RUNNING|5-13:54:39|00:00:00|1||2G
7609639_32.batch|RUNNING|5-13:54:39|00:00:00|1||
7609639_32.extern|RUNNING|5-13:54:39|00:00:00|1||
