JobID,State,Elapsed,TotalCPU,AllocCPUS,MaxRSS,ReqMem
7609639_378|COMPLETED|03:13:22|03:12:15|1||2G
7609639_378.batch|COMPLETED|03:13:22|03:12:15|1|57384K|
7609639_378.extern|COMPLETED|03:13:22|00:00:00|1|0|
