JobID,State,Elapsed,TotalCPU,AllocCPUS,MaxRSS,ReqMem
7609639_503|COMPLETED|1-22:36:24|1-22:26:44|1||2G
7609639_503.batch|COMPLETED|1-22:36:24|1-22:26:44|1|69896K|
7609639_503.extern|COMPLETED|1-22:36:25|00:00.002|1|288K|
