JobID,State,Elapsed,TotalCPU,AllocCPUS,MaxRSS,ReqMem
7609639_546|COMPLETED|3-00:03:27|2-23:41:35|1||2G
7609639_546.batch|COMPLETED|3-00:03:27|2-23:41:35|1|74712K|
7609639_546.extern|COMPLETED|3-00:03:27|00:00.002|1|0|
