JobID,State,Elapsed,TotalCPU,AllocCPUS,MaxRSS,ReqMem
7609639_587|COMPLETED|4-10:08:20|4-09:25:09|1||2G
7609639_587.batch|COMPLETED|4-10:08:20|4-09:25:09|1|82952K|
7609639_587.extern|COMPLETED|4-10:08:20|00:00:00|1|0|
