JobID,State,Elapsed,TotalCPU,AllocCPUS,MaxRSS,ReqMem
7609639_596|COMPLETED|1-09:31:01|1-09:19:25|1||2G
7609639_596.batch|COMPLETED|1-09:31:01|1-09:19:25|1|67440K|
7609639_596.extern|COMPLETED|1-09:31:01|00:00.001|1|0|
