JobID,State,Elapsed,TotalCPU,AllocCPUS,MaxRSS,ReqMem
7609639_567|COMPLETED|1-14:46:43|1-14:30:58|1||2G
7609639_567.batch|COMPLETED|1-14:46:43|1-14:30:58|1|63664K|
7609639_567.extern|COMPLETED|1-14:46:43|00:00:00|1|288K|
