JobID,State,Elapsed,TotalCPU,AllocCPUS,MaxRSS,ReqMem
7609639_505|COMPLETED|04:45:00|04:43:44|1||2G
7609639_505.batch|COMPLETED|04:45:00|04:43:44|1|60820K|
7609639_505.extern|COMPLETED|04:45:00|00:00.001|1|256K|
