JobID,State,Elapsed,TotalCPU,AllocCPUS,MaxRSS,ReqMem
7609639_300|COMPLETED|01:09:44|01:09:16|1||2G
7609639_300.batch|COMPLETED|01:09:44|01:09:16|1|53436K|
7609639_300.extern|COMPLETED|01:09:44|00:00:00|1|256K|
