JobID,State,Elapsed,TotalCPU,AllocCPUS,MaxRSS,ReqMem
7606229_672|COMPLETED|00:00:28|00:04.360|1||2G
7606229_672.batch|COMPLETED|00:00:28|00:04.358|1|48024K|
7606229_672.extern|COMPLETED|00:00:28|00:00.001|1|288K|
