JobID,State,Elapsed,TotalCPU,AllocCPUS,MaxRSS,ReqMem
7609646_507|COMPLETED|1-23:37:33|1-23:30:19|1||2G
7609646_507.batch|COMPLETED|1-23:37:33|1-23:30:19|1|198712K|
7609646_507.extern|COMPLETED|1-23:37:33|00:00.002|1|288K|
