JobID,State,Elapsed,TotalCPU,AllocCPUS,MaxRSS,ReqMem
7609646_548|COMPLETED|1-19:08:56|1-19:01:04|1||2G
7609646_548.batch|COMPLETED|1-19:08:56|1-19:01:04|1|147236K|
7609646_548.extern|COMPLETED|1-19:08:56|00:00.001|1|288K|
