JobID,State,Elapsed,TotalCPU,AllocCPUS,MaxRSS,ReqMem
7609646_479|RUNNING|5-12:22:32|00:00:00|1||2G
7609646_479.batch|RUNNING|5-12:22:32|00:00:00|1||
7609646_479.extern|RUNNING|5-12:22:32|00:00:00|1||
