JobID,State,Elapsed,TotalCPU,AllocCPUS,MaxRSS,ReqMem
7609646_547|COMPLETED|1-17:16:03|1-17:08:54|1||2G
7609646_547.batch|COMPLETED|1-17:16:03|1-17:08:54|1|144008K|
7609646_547.extern|COMPLETED|1-17:16:04|00:00.001|1|288K|
