JobID,State,Elapsed,TotalCPU,AllocCPUS,MaxRSS,ReqMem
7609646_539|COMPLETED|2-12:35:53|2-12:25:03|1||2G
7609646_539.batch|COMPLETED|2-12:35:53|2-12:25:03|1|176496K|
7609646_539.extern|COMPLETED|2-12:35:53|00:00.001|1|0|
