JobID,State,Elapsed,TotalCPU,AllocCPUS,MaxRSS,ReqMem
7609646_25|RUNNING|5-12:27:52|00:00:00|1||2G
7609646_25.batch|RUNNING|5-12:27:52|00:00:00|1||
7609646_25.extern|RUNNING|5-12:27:52|00:00:00|1||
