JobID,State,Elapsed,TotalCPU,AllocCPUS,MaxRSS,ReqMem
7609646_527|COMPLETED|1-01:49:57|1-01:45:24|1||2G
7609646_527.batch|COMPLETED|1-01:49:57|1-01:45:24|1|117120K|
7609646_527.extern|COMPLETED|1-01:49:57|00:00.002|1|0|
