JobID,State,Elapsed,TotalCPU,AllocCPUS,MaxRSS,ReqMem
7609646_481|COMPLETED|02:15:11|02:14:20|1||2G
7609646_481.batch|COMPLETED|02:15:11|02:14:20|1|79252K|
7609646_481.extern|COMPLETED|02:15:11|00:00:00|1|256K|
