JobID,State,Elapsed,TotalCPU,AllocCPUS,MaxRSS,ReqMem
7609654_767|COMPLETED|00:00:33|00:06.707|1||2G
7609654_767.batch|COMPLETED|00:00:33|00:06.706|1|56016K|
7609654_767.extern|COMPLETED|00:00:33|00:00.001|1|288K|
