JobID,State,Elapsed,TotalCPU,AllocCPUS,MaxRSS,ReqMem
7609654_139|COMPLETED|00:00:31|00:14.316|1||2G
7609654_139.batch|COMPLETED|00:00:31|00:14.314|1|64640K|
7609654_139.extern|COMPLETED|00:00:31|00:00.001|1|0|
