JobID,State,Elapsed,TotalCPU,AllocCPUS,MaxRSS,ReqMem
7615726_24|COMPLETED|00:52:20|51:43.511|1||2G
7615726_24.batch|COMPLETED|00:52:20|51:43.509|1|63856K|
7615726_24.extern|COMPLETED|00:52:20|00:00.001|1|0|
