JobID,State,Elapsed,TotalCPU,AllocCPUS,MaxRSS,ReqMem
7615726_549|COMPLETED|03:43:26|03:41:49|1||2G
7615726_549.batch|COMPLETED|03:43:26|03:41:49|1|98456K|
7615726_549.extern|COMPLETED|03:43:26|00:00:00|1|288K|
