JobID,State,Elapsed,TotalCPU,AllocCPUS,MaxRSS,ReqMem
7615726_337|COMPLETED|00:00:36|00:08.101|1||2G
7615726_337.batch|COMPLETED|00:00:36|00:08.099|1|48804K|
7615726_337.extern|COMPLETED|00:00:36|00:00.001|1|288K|
