JobID,State,Elapsed,TotalCPU,AllocCPUS,MaxRSS,ReqMem
7615726_371|COMPLETED|00:07:10|06:40.122|1||2G
7615726_371.batch|COMPLETED|00:07:10|06:40.120|1|54732K|
7615726_371.extern|COMPLETED|00:07:11|00:00.001|1|0|
