JobID,State,Elapsed,TotalCPU,AllocCPUS,MaxRSS,ReqMem
7615726_556|COMPLETED|04:06:55|04:05:06|1||2G
7615726_556.batch|COMPLETED|04:06:55|04:05:06|1|68908K|
7615726_556.extern|COMPLETED|04:06:55|00:00:00|1|0|
