JobID,State,Elapsed,TotalCPU,AllocCPUS,MaxRSS,ReqMem
7615726_537|COMPLETED|01:21:07|01:20:05|1||2G
7615726_537.batch|COMPLETED|01:21:07|01:20:05|1|68176K|
7615726_537.extern|COMPLETED|01:21:07|00:00:00|1|256K|
