JobID,State,Elapsed,TotalCPU,AllocCPUS,MaxRSS,ReqMem
7609649_586|COMPLETED|01:33:41|01:33:05|1||2G
7609649_586.batch|COMPLETED|01:33:41|01:33:05|1|174516K|
7609649_586.extern|COMPLETED|01:33:41|00:00:00|1|284K|
