JobID,State,Elapsed,TotalCPU,AllocCPUS,MaxRSS,ReqMem
7609649_99|COMPLETED|00:00:14|00:04.803|1||2G
7609649_99.batch|COMPLETED|00:00:14|00:04.801|1|49248K|
7609649_99.extern|COMPLETED|00:00:14|00:00.002|1|256K|
