JobID,State,Elapsed,TotalCPU,AllocCPUS,MaxRSS,ReqMem
7609649_152|COMPLETED|00:00:20|00:07.496|1||2G
7609649_152.batch|COMPLETED|00:00:20|00:07.494|1|57876K|
7609649_152.extern|COMPLETED|00:00:20|00:00.001|1|284K|
