JobID,State,Elapsed,TotalCPU,AllocCPUS,MaxRSS,ReqMem
7609649_226|COMPLETED|1-03:19:26|23:58:22|1||2G
7609649_226.batch|COMPLETED|1-03:19:26|23:58:22|1|2096720K|
7609649_226.extern|COMPLETED|1-03:19:26|00:00.001|1|340K|
