JobID,State,Elapsed,TotalCPU,AllocCPUS,MaxRSS,ReqMem
7609649_347|COMPLETED|00:00:30|00:16.806|1||2G
7609649_347.batch|COMPLETED|00:00:30|00:16.804|1|59248K|
7609649_347.extern|COMPLETED|00:00:30|00:00.002|1|0|
