JobID,State,Elapsed,TotalCPU,AllocCPUS,MaxRSS,ReqMem
7615728_491|COMPLETED|04:37:49|04:36:47|1||2G
7615728_491.batch|COMPLETED|04:37:49|04:36:47|1|99492K|
7615728_491.extern|COMPLETED|04:37:49|00:00:00|1|0|
