JobID,State,Elapsed,TotalCPU,AllocCPUS,MaxRSS,ReqMem
7615728_395|COMPLETED|00:00:23|00:08.263|1||2G
7615728_395.batch|COMPLETED|00:00:23|00:08.262|1|48676K|
7615728_395.extern|COMPLETED|00:00:23|00:00.001|1|0|
