JobID,State,Elapsed,TotalCPU,AllocCPUS,MaxRSS,ReqMem
7615728_774|COMPLETED|00:00:23|00:10.821|1||2G
7615728_774.batch|COMPLETED|00:00:23|00:10.820|1|48860K|
7615728_774.extern|COMPLETED|00:00:23|00:00.001|1|288K|
