JobID,State,Elapsed,TotalCPU,AllocCPUS,MaxRSS,ReqMem
7609652_636|COMPLETED|05:57:54|05:56:21|1||2G
7609652_636.batch|COMPLETED|05:57:54|05:56:21|1|428812K|
7609652_636.extern|COMPLETED|05:57:56|00:00:00|1|0|
