JobID,State,Elapsed,TotalCPU,AllocCPUS,MaxRSS,ReqMem
7609652_508|COMPLETED|00:03:54|03:38.525|1||2G
7609652_508.batch|COMPLETED|00:03:54|03:38.524|1|102812K|
7609652_508.extern|COMPLETED|00:03:54|00:00:00|1|284K|
